parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, dataset='data/multilabel/cal500/cal500.5.folds.pklz', features=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn/', save_model=True, seed=1337, sklearn_args=None, suffix=None, test_ext=None, train_ext=None, valid_ext=None, verbose=1)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
10.00000	1.00000	50	2.00000	3	171	7	12	154	6	12	-6.79134	-inf	-7.92143
10.00000	1.00000	50	2.00000	4	167	5	10	153	5	10	-6.94170	-inf	-6.37203
10.00000	1.00000	100	0.10000	0	148	5	6	140	3	6	-6.92985	-inf	-6.89497
10.00000	1.00000	100	0.10000	1	138	3	2	136	1	2	-6.68835	-inf	-8.09023
10.00000	1.00000	100	0.10000	2	171	5	14	151	7	14	-6.89671	-inf	-6.92719
10.00000	1.00000	100	0.10000	3	166	5	10	152	5	10	-6.76344	-inf	-8.22255
10.00000	1.00000	100	0.10000	4	138	3	2	136	1	2	-7.12603	-inf	-6.45436
10.00000	1.00000	100	0.20000	0	148	5	6	140	3	6	-6.91980	-inf	-6.85580
10.00000	1.00000	100	0.20000	1	138	3	2	136	1	2	-6.67793	-inf	-8.04154
10.00000	1.00000	100	0.20000	2	171	5	14	151	7	14	-6.88243	-inf	-6.88336
10.00000	1.00000	100	0.20000	3	166	5	10	152	5	10	-6.75790	-inf	-8.14882
10.00000	1.00000	100	0.20000	4	138	3	2	136	1	2	-7.11348	-inf	-6.41103
10.00000	1.00000	100	0.50000	0	148	5	6	140	3	6	-6.91958	-inf	-6.80466
10.00000	1.00000	100	0.50000	1	138	3	2	136	1	2	-6.67557	-inf	-7.98665
10.00000	1.00000	100	0.50000	2	171	5	14	151	7	14	-6.87119	-inf	-6.83488
10.00000	1.00000	100	0.50000	3	166	5	10	152	5	10	-6.75373	-inf	-8.03769
10.00000	1.00000	100	0.50000	4	138	3	2	136	1	2	-7.10837	-inf	-6.36304
10.00000	1.00000	100	1.00000	0	148	5	6	140	3	6	-6.94841	-inf	-6.77792
