parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/business1500/business1500.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
10.00000	1.00000	10	0.20000	1	288	19	57	204	28	57	-2.22909	-inf	-2.27471
10.00000	1.00000	10	0.20000	2	307	19	61	217	30	61	-2.24571	-inf	-2.19545
10.00000	1.00000	10	0.20000	3	290	19	55	209	27	55	-2.22700	-inf	-2.27571
10.00000	1.00000	10	0.20000	4	297	19	58	212	28	58	-2.21311	-inf	-2.34736
10.00000	1.00000	10	0.50000	0	300	17	59	213	29	59	-2.25653	-inf	-2.17267
10.00000	1.00000	10	0.50000	1	288	19	57	204	28	57	-2.22930	-inf	-2.27513
10.00000	1.00000	10	0.50000	2	307	19	61	217	30	61	-2.24582	-inf	-2.19640
10.00000	1.00000	10	0.50000	3	290	19	55	209	27	55	-2.22838	-inf	-2.27252
10.00000	1.00000	10	0.50000	4	297	19	58	212	28	58	-2.21389	-inf	-2.34650
10.00000	1.00000	10	1.00000	0	300	17	59	213	29	59	-2.25937	-inf	-2.17264
10.00000	1.00000	10	1.00000	1	288	19	57	204	28	57	-2.23159	-inf	-2.27764
10.00000	1.00000	10	1.00000	2	307	19	61	217	30	61	-2.24832	-inf	-2.19979
10.00000	1.00000	10	1.00000	3	290	19	55	209	27	55	-2.23204	-inf	-2.27176
10.00000	1.00000	10	1.00000	4	297	19	58	212	28	58	-2.21692	-inf	-2.34818
10.00000	1.00000	10	2.00000	0	300	17	59	213	29	59	-2.26755	-inf	-2.17763
10.00000	1.00000	10	2.00000	1	288	19	57	204	28	57	-2.23886	-inf	-2.28528
10.00000	1.00000	10	2.00000	2	307	19	61	217	30	61	-2.25623	-inf	-2.20885
10.00000	1.00000	10	2.00000	3	290	19	55	209	27	55	-2.24122	-inf	-2.27562
10.00000	1.00000	10	2.00000	4	297	19	58	212	28	58	-2.22539	-inf	-2.35529
10.00000	1.00000	50	0.10000	0	295	15	59	208	29	59	-2.25609	-inf	-2.17816
10.00000	1.00000	50	0.10000	1	288	19	57	204	28	57	-2.22952	-inf	-2.27501
10.00000	1.00000	50	0.10000	2	307	19	61	217	30	61	-2.24636	-inf	-2.19565
10.00000	1.00000	50	0.10000	3	290	19	55	209	27	55	-2.22689	-inf	-2.27819
10.00000	1.00000	50	0.10000	4	297	19	58	212	28	58	-2.21330	-inf	-2.34856
10.00000	1.00000	50	0.20000	0	295	15	59	208	29	59	-2.25587	-inf	-2.17598
10.00000	1.00000	50	0.20000	1	288	19	57	204	28	57	-2.22909	-inf	-2.27471
10.00000	1.00000	50	0.20000	2	307	19	61	217	30	61	-2.24571	-inf	-2.19545
10.00000	1.00000	50	0.20000	3	290	19	55	209	27	55	-2.22700	-inf	-2.27571
10.00000	1.00000	50	0.20000	4	297	19	58	212	28	58	-2.21311	-inf	-2.34736
