parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, dataset='data/multilabel/emotions/emotions.5.folds.pklz', features=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn/', save_model=True, seed=1337, sklearn_args=None, suffix=None, test_ext=None, train_ext=None, valid_ext=None, verbose=1)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
10.00000	1.00000	500	1.00000	0	72	2	0	72	0	1	-35.18712	-inf	-35.86579
10.00000	1.00000	500	1.00000	1	72	2	0	72	0	1	-35.59759	-inf	-34.29506
10.00000	1.00000	500	1.00000	2	72	2	0	72	0	1	-35.10005	-inf	-36.26347
10.00000	1.00000	500	1.00000	3	72	2	0	72	0	1	-35.29841	-inf	-35.43784
10.00000	1.00000	500	1.00000	4	72	2	0	72	0	1	-35.31598	-inf	-35.38956
10.00000	1.00000	500	2.00000	0	72	2	0	72	0	1	-35.19160	-inf	-35.86194
10.00000	1.00000	500	2.00000	1	72	2	0	72	0	1	-35.60202	-inf	-34.30207
10.00000	1.00000	500	2.00000	2	72	2	0	72	0	1	-35.10426	-inf	-36.26326
10.00000	1.00000	500	2.00000	3	72	2	0	72	0	1	-35.30286	-inf	-35.44104
10.00000	1.00000	500	2.00000	4	72	2	0	72	0	1	-35.32038	-inf	-35.39177
15.00000	1.00000	10	0.10000	0	377	9	50	303	25	50	-25.88755	-inf	-26.43636
15.00000	1.00000	10	0.10000	1	348	9	42	286	21	42	-25.81467	-inf	-27.31223
15.00000	1.00000	10	0.10000	2	357	9	46	289	23	46	-25.81043	-inf	-27.20871
15.00000	1.00000	10	0.10000	3	378	9	48	307	24	48	-25.79387	-inf	-26.70919
15.00000	1.00000	10	0.10000	4	368	9	52	291	26	52	-26.07068	-inf	-26.37207
15.00000	1.00000	10	0.20000	0	377	9	50	303	25	50	-25.87073	-inf	-26.35607
15.00000	1.00000	10	0.20000	1	348	9	42	286	21	42	-25.81120	-inf	-27.27229
15.00000	1.00000	10	0.20000	2	357	9	46	289	23	46	-25.80310	-inf	-27.16667
15.00000	1.00000	10	0.20000	3	378	9	48	307	24	48	-25.79007	-inf	-26.67000
15.00000	1.00000	10	0.20000	4	368	9	52	291	26	52	-26.05594	-inf	-26.33653
15.00000	1.00000	10	0.50000	0	377	9	50	303	25	50	-25.85821	-inf	-26.25085
15.00000	1.00000	10	0.50000	1	348	9	42	286	21	42	-25.81984	-inf	-27.22144
15.00000	1.00000	10	0.50000	2	357	9	46	289	23	46	-25.80504	-inf	-27.10816
15.00000	1.00000	10	0.50000	3	378	9	48	307	24	48	-25.79749	-inf	-26.60580
15.00000	1.00000	10	0.50000	4	368	9	52	291	26	52	-26.04539	-inf	-26.29342
15.00000	1.00000	10	1.00000	0	377	9	50	303	25	50	-25.88072	-inf	-26.18941
15.00000	1.00000	10	1.00000	1	348	9	42	286	21	42	-25.85597	-inf	-27.19893
15.00000	1.00000	10	1.00000	2	357	9	46	289	23	46	-25.83643	-inf	-27.07995
15.00000	1.00000	10	1.00000	3	378	9	48	307	24	48	-25.83456	-inf	-26.56430
15.00000	1.00000	10	1.00000	4	368	9	52	291	26	52	-26.06396	-inf	-26.28139
15.00000	1.00000	10	2.00000	0	377	9	50	303	25	50	-25.98120	-inf	-26.18870
15.00000	1.00000	10	2.00000	1	348	9	42	286	21	42	-25.96214	-inf	-27.22705
15.00000	1.00000	10	2.00000	2	357	9	46	289	23	46	-25.94022	-inf	-27.10870
15.00000	1.00000	10	2.00000	3	378	9	48	307	24	48	-25.94803	-inf	-26.57675
15.00000	1.00000	10	2.00000	4	368	9	52	291	26	52	-26.15001	-inf	-26.33073
15.00000	1.00000	50	0.10000	0	377	9	50	303	25	50	-25.88755	-inf	-26.43636
15.00000	1.00000	50	0.10000	1	348	9	42	286	21	42	-25.81467	-inf	-27.31223
15.00000	1.00000	50	0.10000	2	357	9	46	289	23	46	-25.81043	-inf	-27.20871
15.00000	1.00000	50	0.10000	3	378	9	48	307	24	48	-25.79292	-inf	-26.70335
15.00000	1.00000	50	0.10000	4	368	9	52	291	26	52	-26.05824	-inf	-26.35664
15.00000	1.00000	50	0.20000	0	377	9	50	303	25	50	-25.87073	-inf	-26.35607
