parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/yeast/yeast.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
5.00000	1.00000	500	0.50000	1	74	7	8	63	4	8	-5.73636	-inf	-5.81687
5.00000	1.00000	500	0.50000	2	72	7	10	58	5	10	-5.51181	-inf	-5.51752
5.00000	1.00000	500	0.50000	3	72	7	10	58	5	10	-5.51881	-inf	-5.48065
5.00000	1.00000	500	0.50000	4	85	7	9	73	4	9	-5.41167	-inf	-5.45879
5.00000	1.00000	500	1.00000	0	85	7	9	73	4	9	-5.43744	-inf	-5.42670
5.00000	1.00000	500	1.00000	1	74	7	8	63	4	8	-5.73203	-inf	-5.80990
5.00000	1.00000	500	1.00000	2	72	7	10	58	5	10	-5.51369	-inf	-5.51881
5.00000	1.00000	500	1.00000	3	72	7	10	58	5	10	-5.52039	-inf	-5.48191
5.00000	1.00000	500	1.00000	4	85	7	9	73	4	9	-5.41350	-inf	-5.46029
5.00000	1.00000	500	2.00000	0	85	7	9	73	4	9	-5.44203	-inf	-5.43131
5.00000	1.00000	500	2.00000	1	74	7	8	63	4	8	-5.72908	-inf	-5.80431
5.00000	1.00000	500	2.00000	2	72	7	10	58	5	10	-5.51941	-inf	-5.52351
5.00000	1.00000	500	2.00000	3	72	7	10	58	5	10	-5.52577	-inf	-5.48664
5.00000	1.00000	500	2.00000	4	85	7	9	73	4	9	-5.42002	-inf	-5.46566
10.00000	1.00000	10	0.10000	0	290	13	76	177	38	76	-4.25806	-inf	-4.34306
10.00000	1.00000	10	0.10000	1	296	13	76	184	37	76	-4.25029	-inf	-4.37009
10.00000	1.00000	10	0.10000	2	267	13	72	160	36	72	-4.25713	-inf	-4.30762
10.00000	1.00000	10	0.10000	3	273	13	72	166	36	72	-4.18441	-inf	-4.33784
10.00000	1.00000	10	0.10000	4	258	11	65	162	32	65	-4.25057	-inf	-4.27821
10.00000	1.00000	10	0.20000	0	290	13	76	177	38	76	-4.25893	-inf	-4.33889
10.00000	1.00000	10	0.20000	1	296	13	76	184	37	76	-4.25394	-inf	-4.36829
10.00000	1.00000	10	0.20000	2	267	13	72	160	36	72	-4.25942	-inf	-4.31058
10.00000	1.00000	10	0.20000	3	273	13	72	166	36	72	-4.18754	-inf	-4.33083
10.00000	1.00000	10	0.20000	4	258	11	65	162	32	65	-4.25254	-inf	-4.27705
10.00000	1.00000	10	0.50000	0	290	13	76	177	38	76	-4.26731	-inf	-4.34030
10.00000	1.00000	10	0.50000	1	296	13	76	184	37	76	-4.26664	-inf	-4.37323
10.00000	1.00000	10	0.50000	2	267	13	72	160	36	72	-4.26886	-inf	-4.32024
10.00000	1.00000	10	0.50000	3	273	13	72	166	36	72	-4.19895	-inf	-4.32565
10.00000	1.00000	10	0.50000	4	258	11	65	162	32	65	-4.26134	-inf	-4.28160
10.00000	1.00000	10	1.00000	0	290	13	76	177	38	76	-4.28624	-inf	-4.35372
10.00000	1.00000	10	1.00000	1	296	13	76	184	37	76	-4.28977	-inf	-4.39000
10.00000	1.00000	10	1.00000	2	267	13	72	160	36	72	-4.28745	-inf	-4.33789
10.00000	1.00000	10	1.00000	3	273	13	72	166	36	72	-4.22012	-inf	-4.33125
10.00000	1.00000	10	1.00000	4	258	11	65	162	32	65	-4.27884	-inf	-4.29629
10.00000	1.00000	10	2.00000	0	290	13	76	177	38	76	-4.32842	-inf	-4.38982
10.00000	1.00000	10	2.00000	1	296	13	76	184	37	76	-4.33775	-inf	-4.43132
10.00000	1.00000	10	2.00000	2	267	13	72	160	36	72	-4.32772	-inf	-4.37554
10.00000	1.00000	10	2.00000	3	273	13	72	166	36	72	-4.26456	-inf	-4.35730
10.00000	1.00000	10	2.00000	4	258	11	65	162	32	65	-4.31704	-inf	-4.33261
10.00000	1.00000	50	0.10000	0	270	13	68	169	34	68	-4.29740	-inf	-4.36205
10.00000	1.00000	50	0.10000	1	276	13	68	176	33	68	-4.28845	-inf	-4.39654
10.00000	1.00000	50	0.10000	2	252	11	66	154	33	66	-4.28445	-inf	-4.34110
10.00000	1.00000	50	0.10000	3	263	11	68	162	34	68	-4.20365	-inf	-4.34530
