parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/human3106/human3106.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
15.00000	1.00000	10	0.50000	3	86	15	18	60	9	18	-2.79641	-inf	-2.74869
15.00000	1.00000	10	0.50000	4	76	13	16	53	8	16	-2.80418	-inf	-2.89183
15.00000	1.00000	10	1.00000	0	80	15	16	57	8	16	-2.80575	-inf	-2.90814
15.00000	1.00000	10	1.00000	1	91	17	18	65	9	18	-2.80823	-inf	-2.68679
15.00000	1.00000	10	1.00000	2	76	13	16	53	8	16	-2.82193	-inf	-2.81922
15.00000	1.00000	10	1.00000	3	86	15	18	60	9	18	-2.79678	-inf	-2.75046
15.00000	1.00000	10	1.00000	4	76	13	16	53	8	16	-2.80345	-inf	-2.88915
15.00000	1.00000	10	2.00000	0	80	15	16	57	8	16	-2.81048	-inf	-2.90396
15.00000	1.00000	10	2.00000	1	91	17	18	65	9	18	-2.81398	-inf	-2.69754
15.00000	1.00000	10	2.00000	2	76	13	16	53	8	16	-2.82392	-inf	-2.82243
15.00000	1.00000	10	2.00000	3	86	15	18	60	9	18	-2.80149	-inf	-2.75763
15.00000	1.00000	10	2.00000	4	76	13	16	53	8	16	-2.80569	-inf	-2.88866
15.00000	1.00000	50	0.10000	0	80	15	16	57	8	16	-2.80653	-inf	-2.92662
15.00000	1.00000	50	0.10000	1	91	17	18	65	9	18	-2.80994	-inf	-2.68164
15.00000	1.00000	50	0.10000	2	76	13	16	53	8	16	-2.82585	-inf	-2.82073
15.00000	1.00000	50	0.10000	3	86	15	18	60	9	18	-2.79894	-inf	-2.74997
15.00000	1.00000	50	0.10000	4	76	13	16	53	8	16	-2.80707	-inf	-2.89727
15.00000	1.00000	50	0.20000	0	80	15	16	57	8	16	-2.80588	-inf	-2.92186
15.00000	1.00000	50	0.20000	1	91	17	18	65	9	18	-2.80885	-inf	-2.68135
15.00000	1.00000	50	0.20000	2	76	13	16	53	8	16	-2.82470	-inf	-2.82014
15.00000	1.00000	50	0.20000	3	86	15	18	60	9	18	-2.79781	-inf	-2.74919
15.00000	1.00000	50	0.20000	4	76	13	16	53	8	16	-2.80597	-inf	-2.89536
15.00000	1.00000	50	0.50000	0	80	15	16	57	8	16	-2.80508	-inf	-2.91429
15.00000	1.00000	50	0.50000	1	91	17	18	65	9	18	-2.80754	-inf	-2.68265
15.00000	1.00000	50	0.50000	2	76	13	16	53	8	16	-2.82278	-inf	-2.81918
15.00000	1.00000	50	0.50000	3	86	15	18	60	9	18	-2.79641	-inf	-2.74869
15.00000	1.00000	50	0.50000	4	76	13	16	53	8	16	-2.80418	-inf	-2.89183
15.00000	1.00000	50	1.00000	0	80	15	16	57	8	16	-2.80575	-inf	-2.90814
15.00000	1.00000	50	1.00000	1	91	17	18	65	9	18	-2.80823	-inf	-2.68679
15.00000	1.00000	50	1.00000	2	76	13	16	53	8	16	-2.82193	-inf	-2.81922
15.00000	1.00000	50	1.00000	3	86	15	18	60	9	18	-2.79678	-inf	-2.75046
15.00000	1.00000	50	1.00000	4	76	13	16	53	8	16	-2.80345	-inf	-2.88915
15.00000	1.00000	50	2.00000	0	80	15	16	57	8	16	-2.81048	-inf	-2.90396
15.00000	1.00000	50	2.00000	1	91	17	18	65	9	18	-2.81398	-inf	-2.69754
15.00000	1.00000	50	2.00000	2	76	13	16	53	8	16	-2.82392	-inf	-2.82243
15.00000	1.00000	50	2.00000	3	86	15	18	60	9	18	-2.80149	-inf	-2.75763
15.00000	1.00000	50	2.00000	4	76	13	16	53	8	16	-2.80569	-inf	-2.88866
15.00000	1.00000	100	0.10000	0	80	15	16	57	8	16	-2.80653	-inf	-2.92662
15.00000	1.00000	100	0.10000	1	91	17	18	65	9	18	-2.80994	-inf	-2.68164
15.00000	1.00000	100	0.10000	2	76	13	16	53	8	16	-2.82585	-inf	-2.82073
15.00000	1.00000	100	0.10000	3	86	15	18	60	9	18	-2.79894	-inf	-2.74997
15.00000	1.00000	100	0.10000	4	76	13	16	53	8	16	-2.80707	-inf	-2.89727
15.00000	1.00000	100	0.20000	0	80	15	16	57	8	16	-2.80588	-inf	-2.92186
15.00000	1.00000	100	0.20000	1	91	17	18	65	9	18	-2.80885	-inf	-2.68135
15.00000	1.00000	100	0.20000	2	76	13	16	53	8	16	-2.82470	-inf	-2.82014
15.00000	1.00000	100	0.20000	3	86	15	18	60	9	18	-2.79781	-inf	-2.74919
15.00000	1.00000	100	0.20000	4	76	13	16	53	8	16	-2.80597	-inf	-2.89536
15.00000	1.00000	100	0.50000	0	80	15	16	57	8	16	-2.80508	-inf	-2.91429
15.00000	1.00000	100	0.50000	1	91	17	18	65	9	18	-2.80754	-inf	-2.68265
15.00000	1.00000	100	0.50000	2	76	13	16	53	8	16	-2.82278	-inf	-2.81918
15.00000	1.00000	100	0.50000	3	86	15	18	60	9	18	-2.79641	-inf	-2.74869
15.00000	1.00000	100	0.50000	4	76	13	16	53	8	16	-2.80418	-inf	-2.89183
15.00000	1.00000	100	1.00000	0	80	15	16	57	8	16	-2.80575	-inf	-2.90814
15.00000	1.00000	100	1.00000	1	91	17	18	65	9	18	-2.80823	-inf	-2.68679
15.00000	1.00000	100	1.00000	2	76	13	16	53	8	16	-2.82193	-inf	-2.81922
